1,整体不错,房间大,干净.服务也挺好的.酒店离市中心,海边都挺近.前台叫车也很即时.就是不知为何,回酒店时候,很多出租司机没听过这个酒店....晕....因为是2楼,有蚊子..不过蚊香就在触手可及的地方,还好~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,可能是以前总是随团旅游，没享受过很好的服务，但是这家酒店确实很值得推荐，多写一些评论吧。看了携程的评论以后才选择了这家酒店，环境绝对配得上花园这两个字，大堂挂的是四星，住了两晚，本来预定的时间是6月8日14:00入住―6月10日12:00，结果8日早上7点多到了酒店准备存行李，前台的工作人员告之有空房，可以提前入住，并且免费升级了房间（预定的是4楼经济标准间，给调到了2楼经济标准间，价格没变，不知道这算不算是升级服务，呵呵）。酒店整体环境很好，绿化很出色，晚饭后在院子里散步很惬意，酒店门口出租车很方面。出酒店南行大约5分钟即到海岸，出酒店北行见路口右转，街边有很多餐馆，打车到佳世客、家乐福等超市7元起步价+1元燃油费，出行很方便。房间内很整洁，有大床和单人床可以选择，房间内设施包括地板略显陈旧，厕所无浴缸，淋浴水很冲，24小时热水，由于这几天总是阴天，房内潮气很重。服务人员很专业，也很礼貌，入住和退房有人全程带行李（不知道用不用给小费，我是没给，嘎嘎），每天收拾两次，晚上还有免费的水果（两根香蕉+杏），没用到房内的宽带（好象是收费的，记不清楚了）。房间隔音系统不是很好，隔壁半夜时有个警察在打电话，好在我不是间谍，不然惟坊一带的这几天主要的通缉犯估计都抓不到了，哈哈，免费听了一个多小时的电话办案实战。下次有机会还会选择这家，试一试贵宾楼的服务，呵呵！！！有一点很郁闷，我在携程网上预定的经济标准间318元/天（携程价），但是在火车站有个携程站台工作人员给的蓝色的小本子上写的经济标准间是278元/天，没搞明白，是不是第二次再来就是278元/天呢？（在火车站回程的时候发的蓝色的小本子）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1、房间内设施较齐全(有保险柜、电吹风、免费上网)、干净、性价比较高。2、周围日式餐馆较多。建议在标间里增设大床房型、方便单身旅客。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,还好，离我们的客户比较近。附近好点又实惠点的就这家了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间比较宽敞,环境还不错,交通也还方便,最大的缺憾就是就餐不便,酒店只有较贵的早餐,二楼的餐厅倒闭了.好在周围有些饭店和便当店可以自己解决,总之,在上海住这样的酒店,性价比还不错!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,总体感觉不错，不过每间房只含一份早餐不太合适。另外，自助早餐的价格偏高。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,环境比较旧，但是床单、毛巾都比较干净，前台服务态度良好。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,建议通过携程网上预定标准间最好含两份早餐。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,服务到位，早餐很好，尤其是checkin时小姐的热毛巾很温馨。就是商务中心的服务价格太高了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,慈溪酒店挺多的，国际相对其他酒店来说，交通比较方便。实在不认识路，问下路人估计应该都知道。作为一家四星的酒店，应该来说，该有的都有了，大堂挺气派的。一楼的房间跟其他的有点不同，可能价钱稍微便宜的缘故吧。总的来说，性价比还是比较高的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,第一次入住此酒店，订房间前看到大家的点评，说是早餐好吃就决定了。入住的感觉还好，前台及客房的服务员态度很好，又有笑容，就是结账有些慢，望能够提高工作效率。早餐确实好吃，连住几日，都有一定的更改，就是水果的品种有些少。房间能上网很好，但速度太慢，不知是否能够将容量增大，否则很难工作。另外，大堂中不花钱能够等人的空间过小，中间一大部分都是咖啡厅，做生意。就有几张椅子放在一边，有些憋屈。建议能够将一部分咖啡厅开放出来，做一个较大的休息空间。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,该酒店硬件与福州\厦门挂三酒店相比差不多,酒店外围绿化环境比别的酒店要大,停车场很宽阔,最让我满意的是酒店介绍的散客自驾游经济\宽松很适合我们散客自助的需求入住武夷山酒店愉快心情也和这两天的股市大涨分不开的我个人建议大家到武夷山可以考虑入住这家酒店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,还不错，环境挺好，挺舒服的。最主要的就是自然。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间挺宽敞,也干净.床上用品的质量都不错,让人觉得服务挺用心的.门口的服务生态度挺好的,晚上我们11点在店外的停车点倒车,门口的服务生主动迅速跑上来帮忙看着.此行因为还在另二家宾馆各住一夜,比较下来海外海提供的拖鞋质量最不好了(看来是为了省成本).第二天一早开车送父母去灵隐,很方便.下次来杭州还会考虑住的.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,还不错,比较适合自驾的经济适用的星级酒店.酒店设施3_;周边环境3;服务3+;设施偏老,而且还省了不少东西,美其名环保,呵呵,还能接受.周边交通不错,面山背小区,景观不错,去景点也不远,适合自驾.服务比较用心,无论是停车场帮看倒车,房间的免费饮用水,假日不涨价...基本看出管理层满重服务的.提一下三人房,只比双人的贵20元,要知道早餐券就要28元,合算的,房间很大,床也不小,适合一家三口.提一下早餐,品种不少,东西比较普通,不值28元.,,,,,,,,,,,,,,,,,,,,
1,酒店基本符合要求，早餐不错，挺丰富的。去灵隐寺非常方便。免费停车。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,首先回顾一下本人2007年9月14日的部分点评――“唯一感觉比较欣慰的是可以不用再蹲着或者弯腰收拾行李了――在本人此前的N次投诉后，酒店终于在房间内增加了行李架。。。”可是，这次预定的“豪华间”（也就是此前本人入住N次的6楼“行政间”），居然又找不到行李架了，一时无语。。。这，对老客户也太不尊重了吧？？？！！！我不知道银帆是如何管理客户信息的，但是有些酒店，如果入住一次的话，系统里就会有客户的信息，下次入住的时候酒店就能预先根据客户的喜好做相应的安排。。。如果行李架不是“豪华间”的标配，至少知道（当然，如果酒店的系统没有保留记录的话，那么是不会“知道”的）本人来了，好歹也给临时安排一个吧。。。唉，不知道应不应该套用一句老话，朽木不可雕也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我的朋友来北京多数住这里.感觉套房向南方向的还不错,其他朝向的很不好,价格应降低一个档次.特别是两头的,特别不好.我的朋友很不满意.另外,停车费极贵,吃一次饭就得10多元.应该住宿的停车免费!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,交通方便，适合自驾车者，有免费停车场，酒店的餐厅较好，离灵隐寺较近，但酒店的隔音不太好，其他方面都可以。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,交通不便,自己没车的话比较麻烦,而且周围吃饭的地方很少很少......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,前台的小姐呆头呆脑的,入住手续超级慢,早饭还行,吃的东西不少,就是层次比较低,吃饱为主,离开灵隐寺很近,烧香去的话,还可以,去游玩不推荐。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间装修后第一次入住，感觉还可以；比较干净。服务也还不错，只是周围坐车不是很方便。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,总体不错,就是卫生间小点,一直都住该洒店,价308元,现在却提为348元了,不会再住了.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,在北京属于比较实在的酒店，环境、房间、服务都还不错，网速稍嫌慢些，早餐经常要零点，比较慢，不太方便。行政标准间隔音效果极差，标准间隔音效果要好得多。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,大堂非常气派,标间的卫生间偏小,所以换了行政间,床有些矮，房间消毒剂的味道较重。不过大堂服务员和餐厅服务员态度都非常好，也很职业。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,本人已入住3次，对该酒店印象较好：房间面积可，服务好，环境也可以。缺点是：卫生间小，卫生间设施教陈旧，门口出租车较少，高峰时间很难拦到车。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我住的标准大床房，对广东大厦的印象是：优点：周围环境好；大厦的整体感觉不错；房间面积可以；房间装饰温馨；热水量大沐浴爽；电梯顺畅；接待的靓姐阿妹热情。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,说是临湖实际离巢湖太远了.不过总的来说,服务员的服务质量还是不错的,最好的是里面的餐饮,味道不错,比外面的饭店好吃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店交通方便，环境也不错，正好是我们办事地点的旁边，感觉性价比还可以，以后还会考虑入住该酒店。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,由于到店时间为凌晨1:00多，因此,估计房间比我预定的要升一个档次，很宽敞。而且早上可以看到外面的景色及鸟的叫声。不过早上是被鸟叫的声音吵醒的……室内有保险柜，感觉没太大用处；有冰箱，比较实用……早餐不好吃，不知道是多少钱的标准……,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,服务态度尚可;房间硬件较老;酒店外部环境不错,空气清新,安静.坐落在山坡上.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,一个多月前去住过，现在去发现新装修过了，看得出他们很努力，支持一下！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,比较朴实的一家酒店～～～还是上海衡山管理旗下，有些亲切感,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,环境不错，在市区内但还挺安静。服务人员很规范，但在细节方面有欠缺，在办完入住手续后，我要自己提着行李去找住宿的楼，楼上也没有提示，还要自己去问，行李少还好，行李要多还真挺累。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店位置很好，房间也很舒服，下次还会入住。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间不错，硬件设施非常好，最值得赞扬的是其房间的网速，迅雷下载时达到了3M，说实话，这是我这辈子见到过的最快网速，好几部电影几分钟就下载了，无法相信有这么快的网速！！！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店除了大堂小了点之外，其他都不错房间装修也挺不错，作为4星酒店，足够了比较难得的是，房间还送矿泉水，比较5星待遇了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店整体感觉还不错，就是附近没什么吃饭的地方。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,经朋友强烈推荐而入住此酒店，中肯地评价一下：设施还可以，服务人员态度也好，交通还算便利，价格也合适，安排了印有客人名字的欢迎单。但有几个情况必须说一下：,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,初一住在这家宾馆,感觉服务还算是不错,只是正好过年时候,餐厅打烊比较早,想想人家也不容易,对丽水总的印象,感觉当地人都比较纯朴,人也比较热心.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,总体来说荣昌的服务态度还算可以的，房间也比较干净。但是个人认为南北湖的门票80/人，有点贵，而且也不值。因为去的时候已是晚上十点多了，如果有当地人的带进去的话，门票可以打折。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,荣昌整体不错,环境很美,服务员很客气,还会选择这里!就是南北湖景区门票太贵了80元,如果以后还是80元,宁可不去,永远不去!因为不值!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,周遍环境很好，清晨起床开窗空气很清新。酒店初看感觉象度假村的感觉，宾馆的花园里还养了两只孔雀：）前台服务人员态度非常好，也很热情。为我保留房间，还为我照看行李。房间很普通，感觉就是以前老宾馆的样子，卫生间不干净，浴缸挺脏，害的我没敢洗澡。送的早餐极其简单，炒面，粥，没了！似乎住的人不多，我春节去的，一天住下来几乎没看到人，到了晚上酒店灯光混暗，外面狗叫的很响，里面却一点人的声音听不到。我和LP开玩笑，明天早上我们起来酒店就消失了，我们睡在了雪地里：）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,宾馆总体给人感觉还不错，晚上睡觉很安静，院子里有宾馆放养的土鸡，还有两只秃了毛的孔雀。设施比较齐备。只不过510/1入住时前台的工作人员对于住客的饮食及旅游没有任何有用的建议，让人失望。第二天退房的时候，小姐的帮助就大了很多。早餐相较而言一般，种类很少，炒面和炒年糕味道还不错，不过不适合我这种早餐习惯清淡的人。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,环境还不错，我姐她们指定住的地方，住过很多次了喜欢。。。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,其实夏天去三亚旅游还是很合算的,价格绝对优惠,人也少得多...这个酒店夏天的性价比还算可以,冬天另说.位置不错,正对大东海广场,大堂很好很大,典型的三亚式风格,门窗都是永远开的,我住的是别墅,房间还算大,电视小点,不过也没时间看...早餐很简单.俄罗斯人很多.有个游泳池正对海岸,还正好碰上海军演习,开炮射击,咚咚响.,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店的硬件我觉得很满意,总体来说比那个叫玉华苑的酒店好多了呢!个方面都蛮方便,不过服务方面要加大改进!!!!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间满大的,我们预定的时候没有大床了,于是定的双标间,双标间的床有点小呢!!总的房间的设施满好,在海南算得上比较好的4星宾馆了呢!不过值得注意的是,他的标间每一间的大小不大一样,我们和同伴1共定的2间,2间的差别还是蛮大的呢!酒店离海滩比较近,过了马路,走个2-3分钟就到了,马路对面就是夏日百货,附近海鲜馆也很多吃饭也蛮方便,酒店里面也有餐馆,价格也不算太贵!不过值得注意的是服务是在是恐怖:1我们游完泳想再要2条干的浴巾等了1晚上都没有送来,2我们租用的麻将室,每次要等好久才有人来开门,最久等了30分钟,等算账的时候,2个小姐搬着手指头算了半天才把7:20-11:00的租用时间算成了4个小时40分钟,我们说了半天她们才弄对,晕死!3,我们在酒店3楼的一家湘菜馆吃饭,总共吃了291元,硬是给算成了380元!交涉了很久,酒店的经理居然要我们承担一部分损失,怎么可能!!!!最后打出5次账单才打对价格!我们真是服了海南人!!!!!补充点评2008年3月25日：对了,我们住的是4楼的别墅区,就在游泳池边上,不错的房间哦,,,,,,,,,,,,,
1,酒店交通确实很方便，出门就是公交站点，去海鲜广场和第一市场很便利。虽没有自己的沙滩，但穿过大东海广场就是沙滩，还是比较近的。不足的是酒店隔音设施不是很好，而且酒店的打扫时间过早。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间干净,春节期间泳池水很清.客房服务生态度很好.但前台接待人员须提高素质.结帐后不能及时对信用卡担保进行解除.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,挂牌四星级，但实际感觉不够标准，不过房间还算比较干净。马桶居然是TOTO的，其他洁具也都是名牌，比较好用，衣柜中有感应灯还有一个小保险柜，柜子中还有一个小冰箱，阳台上可以晒衣服，唯一不足的是楼下在施工，有点吵，过道有股潮味。酒店位置还可以，楼下过马路就是椰海长廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我住的是全海景公寓，离海边很近，出门过了马路就到海边了，下水就可以游泳！全海景房可以一览大海的美丽，有山、有水、有帆，很漂亮的景色！房间环境也不错。离市中心也很近的，方便。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我是7月5号6号住了两天,本来是城景房的,因为我去的时候没房,给我免费升级到可看到30%海景房,酒店房间还不错,纯白色,交通也便利,酒店下面就有空调旅游巴士去大东海亚龙湾和机场.去春园海鲜城也很近.唯一不足的是房间没有浴缸,总体来说还不错,下次去还会入住.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我是4号和5号住在该酒店的标准海景蜜月房，4楼，感觉很方便，门口就是椰梦长廊，海月广场，打车5园到第一市场和春园，门口就有机场巴士。二楼有个小的游泳池，可以直接看到海月广场和椰梦长廊。晚上广场上还有很多活动，有孔明灯，还有跳舞的。性价比很高，酒店房间还不错，我住的是标准海景蜜月房，有阳台，只是前台服务不算好，老是推荐你去一些景点，我后三天住的是亚龙湾的金棕榈，和金棕榈比起来，服务不是一个档次。但是你可以不和他多话。哈哈。。。下次去还会考虑金凤凰，主要是方便，房间里面还是不错的，就是没早餐。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,酒店就在海月广场，且酒店大门口就是椰梦长廊，风景秀丽，并随时可以下海游泳，交通非常便利，整个酒店的环境也很不错，是度假的好酒店，二楼还有小泳池，晚上坐在泳池边的椅子上，吹着海风，看着漂亮的夜景，听着海月广场上传来的阵阵欢快的音乐，真是舒畅极了。胆子大的朋友也可以在晚上去海里小游一下，或许在海滩边散步，放孔明灯，都是非常浪漫的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,房间还不错，古典而又现代！前台服务一般，基本见不着笑容！地理位置还不错，尤其是喜欢数码产品的年轻人！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,过年时一家三口在这家酒店住了一周一线海景套房,感觉很不错.房间安静,又能看海,服务也不错.就是当时人太多,前台CHECKIN,CHECKOUT都要等很久.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我是12月去的，环境很好，豪华的海景房，从阳台望出去就是海月广场，晚上的景色更美，广场上很热闹。还有特产超市，买东西也很方面。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,如果要品尝三亚的海鲜，住金凤凰是不错的选择。酒店离春园海鲜广场步行20分钟，打车10块钱，在三亚吃海鲜一定要去的。另外，在酒店的对面有一家模仿春园的叫做“春远海鲜”的地方，偶因为不喜欢这种可以仿造名牌的做法，没去。去滨海渔村走路只要5分钟就到了，也是吃海鲜的一个不错的去处。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,最近大半年（2007）的周末都是住在这家酒店的。价格适合560元的高级房还是不错的。酒店的服务态度相当好，门童很客气，设施也蛮好的。酒店的销售做得也不错，时常看到一个大团入住。出租车还是蛮好叫的，门口是周家嘴路主要通道，可以去市中心。停车有时候有点紧张。总之，这是一家值得住的酒店！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,从现在眼光看一般了,房间舒适度还行,床不错,卫生间算普通的了,关键价格偏高.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,我因为要到东大名路办事，这个位置不错，老牌的酒店，装修我也很满意，上海酒店，性价比很高了，如果提供早饭（其实没多少钱）就更好了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,几次入住戚家山宾馆感觉都很好，总台接待热情，客房服务员工作到位，客房条件不错，就是卫生间没有换气扇，通风略差，宽带很方便，就是感觉速度有点慢。以后再来这里出差，还选择住在这里。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,环境不错,交通也很方便,购物吃饭也方便,公司来天津出差都是入住这个酒店!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
