3284,2782,228,1663,3145,3070,228,1318,1664,9,3329,869,1903,2791,2679,2969,3333,2142,2831,679,752,869,3063,228,459,401,298,2415,1220,1299,3333,929,988,2230,323,869,2198,1573,266,2106,1904,2156,2320,1071,1440,898,2552,1645,2831,1904,2156,1663,1612,2177,6,1885,898,459,401,298,2415,869,2847,913,2400,1654,62,988,1199,1940,2720,459,1184,810,2225,869,2267,2268,1800,2831,228,670,2372,869,1948,898,1184,979,869,2443,1486,705,1108,2831,2628,1625,228,1995,1443,1759,1924,3072,65,2103,1202,1202,1161,1948,1212,1995,1443,3072,1202,1924,3072,1487,2103,1202,1202,869,2692,1396,1759,1924,339,1199,3293,182,2198,386,898,298,2415,421,78,23,3231,946,869,3145,185,2831,1441,159,1824,3162,767,2466,3180,1840,1231,869,3284,1663,2485,3145,1161,1948,869,1514,2884,3181,1730,2380,3071,898,1231,1625,66,705,1108,2831,228,65,2751,2158,257,2476,421,1625,869,577,2562,386,898,1487,2751,2158,257,2476,421,1625,869,1890,1714,1903,2739,869,2763,1720,2086,459,733,2763,733,228,2380,3071,679,752,869,292,292,788,1071,298,2415,1146,2732,2847,913,3333,2142,869,1977,486,3333,2492,2413,869,979,1222,1612,2447,1046,2702,268,2748,1774,3333,2276,2352,869,298,2415,1856,2942,2492,394,644,3333,1324,407,1071,2492,298,2415,321,3231,2267,838,2565,2743,122,1367,386,865,3203,869,2492,298,2415,612,3231,3127,3339,2942,3261,1916,869,1274,249,3180,3333,2198,1728,2499,869,2793,644,386,137,934,1598,2494,401,868,3123,1345,2747,735,3293,1070,2490,1774,1890,519,3072,1070,1553,1282,1730,869,2492,3231,3333,1324,2006,1071,1231,1625,1691,3333,1146,1127,869,3180,2267,3084,2000,717,1824,3084,3284,1663,6,1885,869,1231,1625,1691,1351,1010,736,180,2551,254,2129,1527,1376,904,869,2854,1498,1337,2859,363,869,977,2859,140,3333,2928,869,1487,65,2245,2628,2797,140,869,852,1780,459,793,2157,3070,228,350,2157,869,1231,1691,1081,2761,3333,919,1071,679,752,1824,3162,3333,2125,485,869,1740,3333,1611,2115,869,1161,1948,2000,1080,1231,3180,1824,2680,1645,2524,3231,946,66,2763,1720,2086,1561,2763,1561,577,2245,1730,869,3032,228,1903,577,869,466,466,788,869,1404,2157,425,2351,1184,2804,869,979,1199,2911,3180,3181,1730,2831,140,1396,66,1184,1448,2907,2893,519,457,788,869,1903,1561,386,1231,1691,2831,1155,2524,66,2142,1489,228,425,1730,2831,869,207,2763,1270,1601,898,788,1071,1231,1625,318,906,1450,150,2763,228,3333,2142,869,318,2546,2287,1148,2628,3180,810,2471,3051,2447,2793,2844,2116,869,2142,2447,3032,2763,228,1625,2870,869,2763,1198,1946,2480,266,2524,2831,459,793,2157,2686,2482,2831,3256,2807,148,2641,2718,657,1035,2763,386,898,869,2787,2787,869,3181,1730,718,898,266,810,2198,2245,2628,2831,2844,2116,649,168,1299,697,1071,1947,2804,3180,864,592,2911,592,6,1885,459,401,869,1119,266,1119,2317,2981,2751,2831,679,752,869,292,292,462,462,462,3180,266,182,3333,2425,2410,869,3032,2447,2552,1645,3128,1199,705,1108,2831,2158,257,2476,421,1625,1727,3072,1759,1070,2938,2157,66,2552,1645,1890,788,869,3063,228,2447,3257,644,1591,3180,810,2552,1645,1591,185,1441,159,1824,3162,577,2831,1408,2413,2831,2245,2443,2702,1199,1573,2831,2158,257,2476,421,1625,228,1487,3293,1759,1070,2938,2157,869,1903,1900,609,2354,869,228,2763,228,38,1805,2804,491,1486,631,228,1487,3293,1759,1070,2938,2157,545,621,66,2447,3257,644,1591,1466,1645,2831,2628,2986,1765,2831,1408,2413,2831,2245,2443,2702,788	1
3072,2494,1231,1625,1691,1351,1010,3341,1457,2680,3039,3180,155,538,470,2494,2844,2303,1400,2494,3181,1730,1199,3128,3165,2494,556,3260,2494,765,1890,1221,3341,3024,1071,1487,2494,2067,2217,1924,1453,1728,2499,3341,2198,1071,1001,2862,2447,2476,1625,268,1577,1351,2267,3084,1231,3274,2494,1324,2006,717,2894,9,1598,1071	1
2911,2142,869,496,3032,698,2831,1598,1622,1221,3341,1319,1071,608,1319,2142,182,853,1299,138,182,2831,631,459,401,898,1071	1
1231,1625,1221,3341,1155,72	1
3070,2732,2682,2151,2763,2618,869,2763,2969,1404,1625,1231,699,273,266,871,339,1728,2763,2043,1899,2379,1071,2388,3351,869,583,956,339,1728,2831,1890,1714,880,3024,1071	1
1001,2862,3256,2969,2552,1645,3128,1199,705,1108,2476,421,1625,3254,2142,273,1184,871,339,1728,1071	1
679,752,386,881,869,339,1728,3333,2142,869,271,1894,228,2023,2531,1341,2023,1276,554,1738,2628,2245,2161,2831,2797,3025,303,3333,91,1694,1071,631,228,356,752,1678,2966,2831,679,752,1890,1714,2043,3024,898	1
328,2178,298,2415,3198,2198,2831,869,267,1930,506,1654,1894,2799,298,2415,1486,1405,869,1043,3256,1221,3341,1324,2006,1071,1299,2447,2763,719,116,3339,869,696,1947,3339,1824,2641,2718,2872,2378,657,1720,2086,1071,159,2662,266,401,670,2372,2831,298,2415,869,2872,2378,1486,1405,869,2378,3180,2831,657,3180,898,869,2267,2268,3198,2761,1831,2831,1071,266,2751,2831,1231,1625,2430,1894,2799,2831,3180,182,2763,792,869,3284,2782,1890,791,1476,275,2006,1575,2831,2885,510,2320,1071,3070,2831,1486,1405,869,765,1890,1221,2911,228,1221,3341,3024,2831,1071	1
38,266,2804,1161,1948,2724,298,2415,869,3065,1231,1625,3145,1440,386,2267,401,2831,182,1904,869,1405,228,339,1728,2142,3219,631,804,1108,898,1071,1161,1948,2831,2682,2151,2911,2142,869,3145,185,1892,1598,1231,2831,679,752,3162,2826,2221,3333,2142,869,853,3180,2395,1482,869,631,228,2692,2850,3180,2106,125,869,1512,2782,2998,2485,3024,1441,159,1519,1381,1071,339,1728,1220,1299,2142,3219,869,2927,1948,793,1924,869,657,3180,266,1108,2831,3307,3316,869,631,228,140,1396,2831,626,3098,3180,2106,1544,1071,1231,1625,2782,1199,3128,3333,2142,869,3063,202,2221,2043,125,869,2763,1720,228,479,2782,2998,1501,1482,809,1577,2267,869,479,1261,3333,824,1441,159,1071,2388,3351,869,2267,2268,1678,2763,1940,791,2782,2998,1345,1824,2831,1840,1625,2969,2245,869,1678,1625,266,2267,2916,2743,657,228,243,44,3064,869,499,151,2352,1071,631,3180,793,2390,1884,2702,2165,2447,266,249,869,3180,2106,1019,1306,1071,1001,2862,2782,2998,1501,266,2916,2743,243,44,3064,943,2165,2492,1486,869,499,266,810,3341,2267,2831,1726,2879,1840,1625,1071	1
2378,298,2415,3246,2707,2277,3123,2860,1024,2446,1856,1800,2385,298,2415,506,1221,229,2763,2198	1
2911,2763,2618,869,2847,913,3198,2142,869,3198,2090,679,2831,1071,3254,2686,2482,2831,631,228,583,1198,1071,3181,1730,2091,2206,3128,1591,3229,2833,2981,2499,2289,2738,679,752,1405,609,1275,1780,2552,1645,2487,1185,727,2177,3159,237,1899,159,475,767,485,752,681,1450,3032,698,1206,3217,451,1639,3116,554,1724,2531,1395,3072,1911,1911,1911,2798,1487,1202,1202,1759	1
1231,1625,3198,1155,72	1
2911,2763,2618	1
298,2415,1564,2443,1653,1899,2482,2190,869,339,1728,2763,2618,869,3198,2542,2510,2831,1071,1734,512,277,885,1733,1839,1324,2006,1071,3181,1730,2205,644,1071	1
3032,2831,3133,1068,1486,612,655,2198,2065,1948,459,268,177,2682,2151,2063,1231,1311,321,1324,1311,2831,2911,2763,2618	1
1043,3256,1324,2006,869,2379,1899,583,87,644,2696,869,3180,3181,1730,2205,644,2874,869,298,2415,2831,1728,3064,3341,2142,869,496,512,277,885,3341,1319,869,3063,298,2415,2831,318,906,2763,2043,2142,869,1894,2799,1324,407,657,3284,1663,1071	1
1043,3256,2763,2006	1
3145,185,2831,2245,2161,14,580,14,3057,2831	1
1231,1625,3176,703,1612,38,266,2804,1161,1948,869,2682,2151,2911,3284,1663,2674,1221,3341,556,3260,1071,679,752,1740,2911,2763,2618,869,699,228,2067,2217,2608,644,2763,228,3333,1324,2006,1071	1
3070,2732,2763,2618	1
2447,612,655,970,1780,1221,3341,1299,2447,2831,298,2415,869,2847,913,2494,1231,1625,2494,679,752,657,2911,2763,2618,869,3128,202,1476,662,125,2106,869,339,1728,2158,1839,2482,246,182,869,1221,3341,125,869,2763,2043,1324,2006,1071,3231,2614,2476,421,1625,318,906,1519,1396,2307,229,869,2476,421,1625,318,906,1519,1396,2482,2142,988,2198,1071	1
2267,2268,1733,1839,2761,1831	1
2443,1824,2613,1161,1948,1727,2804,869,1654,2378,298,2415,3234,1489,3341,2142,1942,1231,1625,407,687,3284,869,679,752,2142,869,2847,913,1740,3284,1663,1071,604,182,228,1942,1640,151,1625,2245,869,1640,151,1625,1351,1010,1073,1376,904,869,1856,2942,2492,394,644,3341,1544,869,3024,3215,2628,1625,3333,824,2988,386,644,1071	1
1405,228,39,1309,1299,1930,496,2719,1309,2043,2204,898,177,2763,2969,3070,2831,1486,1405	1
298,2415,1043,3256,1324,2006,869,2847,913,1740,2763,2618,869,45,2142,228,3032,698,649,1964,2551,182,2831,3066,249,869,2682,2151,765,1890,1221,2911,3284,1663,869,1663,1612,2911,592,76,461,1161,1948,2378,298,2415,1071	1
852,1780,386,2415,2628,1625,2662,2814,3067,3072,2103,1202,1202,2198,869,1382,2724	1
679,752,2826,2221,2622,3284,1702,1231,1625,3246,2707,3341,3175,1702,298,2415,3351,2916,2847,913,2763,2618	1
266,810,2198,1443,3145,1734,1948,2969,869,124,2447,1734,1765,124,1049,3176,703,2969,898,869,1440,988,2492,2799,698,3333,149,2070,869,889,316,266,1947,462	1
1221,3341,2595,1299,2831,266,401,298,2415,2657,2657,2657,2911,228,1199,865,191,1505,1458,237,2574,1947,869,3180,2106,27,1817,2682	1
2847,913,2763,2618,869,2447,735,859,1691,3063,2911,3198,1493,590,1071,679,752,1824,3162,3333,1771,2615,869,3063,2447,2404,2044,1324,407,3180,2914,604,869,2447,649,1769,1161,1948,2610,2001,1612,869,3032,2482,583,35,2485,3268,3231,946,1734,2605,1948,1492,2831,2751,869,2751,1199,1740,1903,3180,2485,2670,869,2911,2482,583,35,1734,696,869,3231,946,1544,2911,2142,869,3231,946,2482,2198,2911,2120,3198,542,1071	1
298,2415,881,2150,3333,2142,869,1231,1625,1740,3333,2090,679,869,1947,2804,2911,592,1161,1948,1071	1
1231,1625,2763,2618,869,3246,2707,1351,1010,1733,1839,2142,869,3254,929,988,2126,1788,2831,228,1894,1231,1625,2831,3128,202,869,1292,3103,1947,42,2628,3010,386,898,1727,2290,869,1405,1299,2116,869,459,228,3032,459,731,2702,3127,386,2969,2831,3254,1129,3128,202,869,2142,793,2916,2844,1883,793,2743,122,631,1947,42,898,869,1337,402,506,1454,3180,459,3250,1129,2831,3128,202,462,462,462	1
298,2415,1146,2732,2682,2151,2911,2763,2618,869,631,228,608,1319,1903,1410,3250,3219,1222,2831,2551,1324,1071	1
2158,3133,1068,1283,2864,2230,323,2123,1161,1948,2724,298,2415,869,1678,1968,2551,1904,1890,266,1947,1942,1351,1010,2911,3284,1663,869,679,752,1824,3162,2826,2221,1740,2142,869,1043,3256,2911,733,2006,1048,869,1890,1714,1740,1899,2379,869,1493,910,898,3234,3180,1598,1824,2556,2225,2831,1864,2857,717,1071,3063,3180,793,810,424,2248,2422,2265,1405,266,1947,1942	1
2365,266,1948,2447,459,401,2981,2499	1
3070,2732,1486,1405,61,2297,2831,679,752,2826,2221,2911,733,3284,1663,2831,869,1231,1625,1740,1221,3341,556,3260,1071,3063,228,810,1824,719,2662,321,612,1309,2831,1856,952,1759,1202,2938,1824,869,3180,182,2317,869,2123,2884,1740,2763,929,1071,1382,2662,1734,2831,2628,2986,2613,228,979,1199,1990,182,2198,898,869,1164,1396,3180,1281,2551,1824,2831,2524,1756,1734,2831,2116,869,1856,952,3284,1663,2793,1870,1071	1
61,2297,1146,2732,2763,2618	1
2067,588,2847,913,3333,2142,869,1270,3067,2490,3084,943,1312,1840,2761,3333,1270,1049,1071,298,2415,2365,1440,2682,2151,1489,2221,245,578,2831,2682,2151,869,2981,2499,2831,1940,2720,268,2911,771,898,1184,699,1265,1766,1942,788,3145,185,679,752,1824,3162,2826,2221,1733,1839,2142,869,1740,3333,2797,424,1071,2662,3032,155,2137,1231,1625,869,2911,2662,3032,2518,1440,3231,946,1071,1231,1625,3333,985,3256,869,2682,2151,631,228,1663,3145,3175,2981,2499,2831,1135,2702,869,1640,151,1625,2763,556,3260,869,2859,363,3198,3192,869,1236,2831,3032,1903,2701,2022,381,1071,1666,2831,339,1728,2307,1894,49,717,869,2486,407,869,2472,869,1903,898,462,990,1719,1948,2831,1824,2763,2198,869,3032,557,2044,1734,2831,869,266,2157,1948,1947,1486,793,1719,1903,1440,386,1824,869,386,898,979,1199,298,2415,3224,652,208,944,869,3351,407,2249,2341,2831,3333,2983,869,268,407,3345,266,182,1824,2831,935,906,718,2763,386,1071,3032,2000,1162,1044,943,81,2395,869,609,2157,339,1199,3032,698,2490,1486,298,2415,631,2191,1717,898,869,3032,698,2110,2447,898,1852,2551,268,1942,788	1
2981,2499,3070,2732,577,1824,2682,2151,2911,2763,2618,869,979,1199,2110,2151,3333,1493,590,869,1046,2702,268,3180,2981,2499,2165,771,2831,2340,1028,869,2911,3180,1184,699,1157,898,3025,2831,1265,1766,1071,1351,1010,1221,3341,1457,78,1071,699,2763,2969,2565,3072,1202,2938,3072,1161,1948,2628,3145,185,2831,1441,159,1824,3162,1654,1780,1948,1598,2831,1697,708,1892,9,3329,1903,3180,2653,1649,3180,1561,2831,1001,2862,869,2781,1824,1717,1512,1071,38,1805,2157,1080,1231,2831,2628,2986,869,2245,2161,2831,84,956,631,2267,898,3333,2198,1071,339,1728,506,3341,2123,2361,266,596,869,3098,1754,3333,1544,869,2486,407,2000,2486,917,442,384,2086,2911,2763,2618,869,2763,2969,2763,2379,1899,3032,459,3098,339,1728,1860,1478,1270,3301,2831,1824,1071	1
2847,913,2911,2763,2618,869,3032,2161,2704,698,1422,1108,1948,2831,2551,1324,869,1948,2969,3333,2198,2804,898,156,1864,1071,1071,1071	1
1894,1299,296,2157,1734,2385,141,9,3329,2911,228,3333,1899,733,2831	1
1231,1625,3330,2267,2831	1
298,2415,1043,3256,1220,1299,3333,1324,2006,869,2492,1856,631,228,1348,1043,1591,182,869,1734,865,2815,475,2874,2000,38,266,735,2874,3333,2006,1048,1071,1688,1903,3180,583,35,2831,67,1943,869,3063,2617,2969,2267,3082,865,475,2874,631,228,67,1943,869,2911,228,1221,3341,1319,2831,1071,2763,2094,2831,228,298,2415,318,906,1351,1010,2763,228,3333,2142,869,2123,2884,298,2415,2831,2793,364,2628,1625,2969,339,1071	1
1231,1625,556,3260	1
1800,1709,670,2372,3071,869,3063,1299,1930,2682,2151,2763,2998,2476,421,869,2763,2969,1231,1625,2911,733,1221,3341,556,3260,1071,3131,1814,1950,1198,228,1263,2031,1263,2031,2831,869,1894,2799,1127,1302,1740,657,228,2556,1709,869,1221,3341,2142,1561,869,2208,470,1678,3180,2682,2872,3224,2911,3180,266,810,2245,155,538,470,869,470,2702,1678,2911,3180,266,810,2245,3150,2284,869,1252,185,1199,3284,1663,3094,2208,679,869,1858,266,2763,2094,2831,228,2751,1947,2447,1010,1441,869,3180,182,1160,869,2969,2086,3180,2517,1081,384,1071,298,2415,881,2150,2911,3284,1663,869,2751,1947,2969,3131,3339,631,228,490,865,235,3138	1
